EDC Account,EDC Account,AE,AE,VMEU,VMEU,AEPAPT,AEPAPT,AEPIMP,AEPIMP,AEPKPT,AEPKPT,AEPOPT,AEPOPT,AETSAP,AETSAP,BC,BC,COMED,COMED,DAYEDC,DAYEDC,DOMEDC,DOMEDC,DPL,DPL,EASTON,EASTON,DLCO,DLCO,JCBGS,JCBGS,MetEd,MetEd,PE,PE,PaElec,PaElec,PEPCO,PEPCO,SMECO,SMECO,PPL,PPL,UGI-UI,UGI-UI,PSEG,PSEG,RECO,RECO,OEEDC,OEEDC,PAPWR,PAPWR,DEOEDC,DEOEDC,EKPC,EKPC
Zone,Zone,AECO,AECO,AECO,AECO,AEP,AEP,AEP,AEP,AEP,AEP,AEP,AEP,APS,APS,BGE,BGE,COMED,COMED,DAY,DAY,DOM,DOM,DPL,DPL,DPL,DPL,DUQ,DUQ,JCPL,JCPL,METED,METED,PECO,PECO,PENELEC,PENELEC,PEPCO,PEPCO,PEPCO,PEPCO,PPL,PPL,PPL,PPL,PSEG,PSEG,RECO,RECO,ATSI,ATSI,ATSI,ATSI,DEOK,DEOK,EKPC,EKPC
NERC Region,NERC Region,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,SERC,SERC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,SERC,SERC
EPT Hour Ending,GMT Hour Ending,Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh)
02/06/2018 06,02/06/2018 11,1050.174000000,1030.942000000,75.601000000,74.180000000,5979.719000000,5818.419000000,3577.930000000,3484.130000000,930.139000000,910.539000000,7121.190000000,6925.290000000,6825.776000000,6671.676000000,4354.540000000,4277.951000000,11523.458000000,11237.758000000,2214.000000000,2148.800000000,14505.689000000,14229.589000000,2632.940000000,2535.708000000,40.479000000,39.000000000,1553.810000000,1538.810000000,2526.095000000,2494.198000000,2083.044000000,2029.399000000,4899.836000000,4831.492000000,2264.737000000,2188.740000000,3377.318000000,3324.559000000,593.798000000,584.709000000,5447.255000000,5312.341000000,145.688000000,139.585000000,4808.473000000,4755.058000000,145.604000000,144.201000000,7612.878000000,7449.478000000,658.516000000,644.716000000,3225.013000000,3176.313000000,1982.193000000,1927.193000000
02/06/2018 07,02/06/2018 12,1148.986000000,1127.476000000,83.325000000,81.730000000,6310.364000000,6137.664000000,3799.804000000,3698.404000000,982.587000000,961.487000000,7624.671000000,7410.071000000,7276.860000000,7114.660000000,4770.339000000,4681.951000000,12154.796000000,11862.296000000,2392.000000000,2323.700000000,15717.952000000,15376.652000000,2844.831000000,2738.003000000,44.720000000,43.000000000,1673.972000000,1658.872000000,2814.709000000,2777.196000000,2262.690000000,2206.421000000,5349.021000000,5272.498000000,2472.319000000,2391.752000000,3722.517000000,3660.417000000,633.010000000,622.787000000,6011.393000000,5872.537000000,162.580000000,155.818000000,5253.708000000,5194.266000000,162.345000000,160.685000000,8221.752000000,8038.352000000,713.437000000,697.437000000,3495.758000000,3442.758000000,2147.971000000,2085.871000000
02/06/2018 08,02/06/2018 13,1170.717000000,1147.741000000,86.118000000,84.372000000,6382.899000000,6218.099000000,3846.057000000,3749.257000000,1004.465000000,984.265000000,7882.751000000,7674.351000000,7467.125000000,7314.425000000,4835.563000000,4743.415000000,13107.753000000,12821.353000000,2526.000000000,2460.600000000,15926.265000000,15580.465000000,2860.995000000,2762.449000000,46.650000000,45.000000000,1759.556000000,1744.256000000,2948.153000000,2906.653000000,2324.692000000,2264.466000000,5622.280000000,5539.934000000,2554.944000000,2470.092000000,3889.117000000,3822.264000000,622.621000000,612.254000000,6221.737000000,6077.298000000,169.209000000,162.141000000,5549.661000000,5480.860000000,177.286000000,175.457000000,8574.905000000,8378.305000000,741.249000000,723.849000000,3654.818000000,3602.518000000,2155.834000000,2094.434000000
02/06/2018 09,02/06/2018 14,1154.295000000,1133.015000000,86.969000000,85.236000000,6269.186000000,6106.186000000,3808.609000000,3711.309000000,992.310000000,971.710000000,7860.852000000,7651.152000000,7414.023000000,7268.223000000,4712.630000000,4630.425000000,13445.215000000,13164.015000000,2537.000000000,2469.500000000,15118.596000000,14812.996000000,2727.223000000,2648.795000000,46.083000000,44.800000000,1773.332000000,1758.032000000,2983.459000000,2946.760000000,2300.088000000,2245.280000000,5608.313000000,5534.114000000,2535.090000000,2456.141000000,3873.026000000,3811.870000000,587.235000000,578.233000000,6198.869000000,6062.048000000,169.094000000,162.257000000,5642.580000000,5581.071000000,184.039000000,182.310000000,8633.201000000,8434.401000000,720.920000000,703.620000000,3652.675000000,3599.875000000,2102.483000000,2041.783000000
02/06/2018 10,02/06/2018 15,1153.530000000,1130.921000000,88.579000000,86.802000000,6114.152000000,5958.052000000,3690.310000000,3598.910000000,979.052000000,959.352000000,7856.579000000,7654.179000000,7282.560000000,7156.760000000,4592.255000000,4510.561000000,13374.494000000,13106.394000000,2555.000000000,2479.100000000,14082.808000000,13825.808000000,2636.885000000,2567.620000000,45.194000000,44.000000000,1767.101000000,1752.201000000,2969.261000000,2932.132000000,2265.979000000,2209.728000000,5575.805000000,5502.009000000,2539.921000000,2456.587000000,3782.360000000,3722.338000000,559.995000000,551.350000000,6126.428000000,5989.247000000,168.261000000,161.466000000,5700.190000000,5636.884000000,187.983000000,186.159000000,8545.523000000,8354.723000000,724.392000000,707.592000000,3652.653000000,3598.553000000,2072.216000000,2013.316000000
02/06/2018 11,02/06/2018 16,1162.576000000,1139.794000000,88.903000000,87.077000000,5948.991000000,5800.091000000,3606.190000000,3517.390000000,966.771000000,947.971000000,7730.543000000,7531.243000000,7098.474000000,6976.774000000,4477.045000000,4396.636000000,13253.458000000,12991.958000000,2559.000000000,2488.100000000,13281.074000000,13043.774000000,2591.284000000,2518.347000000,43.003000000,41.800000000,1776.073000000,1761.173000000,2926.729000000,2888.631000000,2262.714000000,2203.989000000,5526.893000000,5450.995000000,2548.486000000,2463.550000000,3694.671000000,3634.168000000,524.793000000,516.400000000,6058.836000000,5920.294000000,165.406000000,158.942000000,5668.308000000,5603.915000000,187.111000000,185.194000000,8535.294000000,8341.694000000,711.241000000,694.341000000,3640.192000000,3586.692000000,2002.714000000,1946.314000000
02/06/2018 12,02/06/2018 17,1127.854000000,1106.960000000,86.396000000,84.683000000,5716.811000000,5579.411000000,3573.236000000,3489.236000000,944.647000000,927.147000000,7630.622000000,7442.722000000,6985.408000000,6868.708000000,4263.596000000,4192.392000000,13158.212000000,12903.112000000,2504.000000000,2438.600000000,12618.219000000,12408.519000000,2486.645000000,2422.987000000,39.937000000,38.900000000,1790.838000000,1775.938000000,2902.547000000,2867.821000000,2231.053000000,2174.212000000,5485.770000000,5418.012000000,2535.041000000,2454.896000000,3551.215000000,3498.539000000,459.588000000,452.960000000,5893.110000000,5762.735000000,161.915000000,155.754000000,5561.631000000,5503.623000000,183.747000000,182.056000000,8446.052000000,8257.052000000,688.907000000,672.607000000,3584.736000000,3533.136000000,1953.650000000,1901.650000000
02/06/2018 13,02/06/2018 18,1062.997000000,1044.148000000,81.864000000,80.313000000,5518.016000000,5387.316000000,3522.979000000,3442.179000000,922.473000000,905.573000000,7470.551000000,7289.051000000,6903.905000000,6786.505000000,4108.148000000,4038.121000000,13001.301000000,12744.101000000,2468.000000000,2397.500000000,12053.182000000,11852.682000000,2351.297000000,2293.484000000,35.942000000,35.100000000,1787.538000000,1772.838000000,2805.229000000,2769.664000000,2184.762000000,2126.669000000,5342.189000000,5272.563000000,2500.533000000,2422.217000000,3534.083000000,3478.716000000,430.600000000,424.104000000,5782.057000000,5651.472000000,155.805000000,149.657000000,5383.421000000,5320.717000000,181.279000000,179.460000000,8317.596000000,8133.596000000,690.261000000,674.661000000,3544.459000000,3493.259000000,1865.213000000,1816.813000000
02/06/2018 14,02/06/2018 19,1053.800000000,1035.047000000,77.809000000,76.410000000,5413.877000000,5287.777000000,3485.309000000,3405.309000000,895.583000000,879.383000000,7402.037000000,7224.137000000,6843.601000000,6727.701000000,4075.677000000,4007.258000000,12828.468000000,12568.768000000,2416.000000000,2346.500000000,11736.846000000,11549.146000000,2279.485000000,2227.277000000,33.313000000,32.600000000,1779.312000000,1764.512000000,2765.221000000,2730.800000000,2165.896000000,2110.416000000,5313.784000000,5247.230000000,2484.664000000,2400.741000000,3443.104000000,3389.939000000,417.999000000,411.820000000,5693.518000000,5565.431000000,151.078000000,145.110000000,5465.349000000,5405.124000000,180.849000000,179.090000000,8311.767000000,8129.567000000,678.138000000,662.738000000,3482.437000000,3432.537000000,1796.251000000,1750.851000000
02/06/2018 15,02/06/2018 20,1029.702000000,1011.834000000,82.078000000,80.586000000,5360.563000000,5236.763000000,3406.137000000,3328.537000000,877.788000000,862.088000000,7315.704000000,7140.504000000,6761.269000000,6645.669000000,4004.682000000,3936.393000000,12801.352000000,12543.052000000,2396.000000000,2328.000000000,11575.616000000,11389.816000000,2246.726000000,2197.068000000,33.903000000,33.200000000,1756.703000000,1742.003000000,2750.044000000,2717.171000000,2102.427000000,2047.433000000,5241.444000000,5177.347000000,2425.498000000,2343.069000000,3416.485000000,3366.420000000,424.852000000,418.907000000,5493.388000000,5369.082000000,147.517000000,141.733000000,5399.247000000,5342.905000000,176.177000000,174.622000000,8188.273000000,8011.673000000,677.249000000,662.149000000,3445.549000000,3396.849000000,1740.912000000,1697.212000000
02/06/2018 16,02/06/2018 21,1040.705000000,1021.559000000,82.076000000,80.536000000,5354.377000000,5226.677000000,3379.371000000,3300.371000000,862.329000000,846.429000000,7293.904000000,7113.604000000,6750.501000000,6630.601000000,4047.648000000,3973.823000000,12742.370000000,12483.570000000,2366.000000000,2298.600000000,11600.790000000,11414.990000000,2247.541000000,2196.257000000,34.225000000,33.500000000,1749.420000000,1734.720000000,2735.443000000,2701.249000000,2060.135000000,2004.183000000,5232.186000000,5164.969000000,2402.644000000,2320.439000000,3442.469000000,3390.724000000,437.423000000,431.046000000,5419.239000000,5293.691000000,146.409000000,140.646000000,5372.306000000,5313.367000000,172.742000000,171.106000000,8100.662000000,7928.362000000,677.174000000,661.974000000,3440.282000000,3391.682000000,1751.334000000,1708.634000000
02/06/2018 17,02/06/2018 22,1097.754000000,1078.275000000,84.551000000,82.990000000,5372.802000000,5243.802000000,3431.980000000,3350.580000000,856.776000000,840.976000000,7325.471000000,7143.671000000,6778.880000000,6653.180000000,4207.714000000,4133.015000000,12800.178000000,12539.978000000,2386.000000000,2318.100000000,11926.469000000,11735.169000000,2327.560000000,2271.727000000,34.227000000,33.400000000,1750.720000000,1735.720000000,2856.437000000,2819.197000000,2088.702000000,2030.853000000,5298.268000000,5228.538000000,2424.424000000,2349.049000000,3483.060000000,3428.465000000,460.821000000,453.866000000,5483.860000000,5354.299000000,151.335000000,145.232000000,5453.876000000,5391.314000000,175.933000000,174.166000000,8120.920000000,7945.720000000,680.946000000,665.746000000,3440.790000000,3391.990000000,1762.779000000,1719.679000000
02/06/2018 18,02/06/2018 23,1210.884000000,1187.285000000,89.664000000,87.850000000,5479.646000000,5343.046000000,3504.526000000,3418.726000000,862.351000000,845.651000000,7586.834000000,7391.134000000,7047.376000000,6917.676000000,4407.210000000,4326.006000000,13037.146000000,12767.346000000,2430.000000000,2361.700000000,12666.048000000,12447.148000000,2527.615000000,2457.493000000,37.155000000,36.100000000,1791.012000000,1775.612000000,3082.324000000,3040.100000000,2213.345000000,2155.276000000,5590.217000000,5512.906000000,2463.769000000,2388.484000000,3620.541000000,3560.828000000,508.463000000,500.478000000,5799.284000000,5667.240000000,162.141000000,155.630000000,5731.943000000,5663.860000000,187.095000000,185.213000000,8346.151000000,8161.751000000,706.788000000,690.688000000,3525.264000000,3474.064000000,1877.987000000,1829.987000000
02/06/2018 19,02/07/2018 00,1275.544000000,1248.572000000,91.911000000,89.865000000,5666.750000000,5525.950000000,3672.046000000,3581.046000000,892.568000000,874.668000000,7818.958000000,7615.758000000,7215.608000000,7081.808000000,4605.347000000,4519.353000000,13595.185000000,13329.185000000,2541.000000000,2470.200000000,13224.185000000,12988.985000000,2681.274000000,2600.614000000,39.780000000,38.600000000,1830.684000000,1815.184000000,3214.375000000,3171.165000000,2278.152000000,2217.928000000,5783.356000000,5702.176000000,2557.704000000,2467.613000000,3649.067000000,3586.800000000,549.453000000,540.488000000,5945.599000000,5808.078000000,168.339000000,161.555000000,5903.866000000,5835.139000000,194.590000000,192.621000000,8683.726000000,8482.726000000,749.898000000,731.898000000,3677.161000000,3625.061000000,2007.569000000,1956.769000000
02/06/2018 20,02/07/2018 01,1267.984000000,1241.807000000,89.607000000,87.579000000,5645.714000000,5505.614000000,3666.632000000,3577.432000000,896.356000000,879.056000000,7839.751000000,7640.351000000,7219.625000000,7087.925000000,4588.082000000,4505.926000000,13675.316000000,13411.116000000,2525.000000000,2452.000000000,13244.871000000,13022.771000000,2701.706000000,2621.674000000,39.935000000,38.800000000,1799.590000000,1784.690000000,3183.113000000,3143.142000000,2286.695000000,2227.611000000,5719.267000000,5644.341000000,2550.953000000,2452.910000000,3626.461000000,3571.176000000,562.975000000,554.755000000,5905.275000000,5774.652000000,167.127000000,160.541000000,5848.657000000,5785.668000000,191.158000000,189.431000000,8633.333000000,8438.933000000,739.337000000,722.037000000,3695.806000000,3646.006000000,2011.183000000,1959.683000000
02/06/2018 21,02/07/2018 02,1254.980000000,1226.631000000,87.847000000,85.693000000,5609.419000000,5471.519000000,3649.618000000,3561.518000000,874.744000000,857.744000000,7709.861000000,7515.361000000,7096.440000000,6966.740000000,4560.342000000,4472.970000000,13474.519000000,13203.719000000,2478.000000000,2406.500000000,13133.769000000,12917.669000000,2678.609000000,2594.955000000,39.796000000,38.600000000,1766.970000000,1752.470000000,3116.639000000,3073.822000000,2259.665000000,2197.132000000,5628.943000000,5548.611000000,2488.686000000,2382.247000000,3515.782000000,3458.291000000,566.797000000,557.875000000,5805.323000000,5664.277000000,163.899000000,157.078000000,5749.983000000,5678.649000000,186.120000000,184.134000000,8496.371000000,8307.971000000,728.775000000,712.275000000,3654.713000000,3603.013000000,2012.098000000,1960.398000000
02/06/2018 22,02/07/2018 03,1190.559000000,1167.245000000,83.860000000,82.138000000,5465.332000000,5335.432000000,3565.304000000,3483.604000000,883.293000000,867.193000000,7511.964000000,7329.764000000,6930.322000000,6810.022000000,4380.424000000,4302.246000000,13176.512000000,12907.612000000,2422.000000000,2354.400000000,12728.349000000,12529.849000000,2594.363000000,2518.407000000,38.540000000,37.400000000,1724.064000000,1709.964000000,2971.694000000,2934.688000000,2166.050000000,2107.661000000,5369.060000000,5300.525000000,2420.221000000,2328.350000000,3415.492000000,3366.723000000,551.644000000,544.109000000,5638.295000000,5508.484000000,157.373000000,151.093000000,5541.917000000,5482.506000000,176.826000000,175.125000000,8247.528000000,8071.928000000,704.797000000,689.497000000,3576.402000000,3524.702000000,1950.401000000,1900.801000000
02/06/2018 23,02/07/2018 04,1114.316000000,1093.827000000,78.485000000,76.950000000,5227.246000000,5101.646000000,3407.675000000,3326.975000000,863.979000000,847.979000000,7160.732000000,6981.932000000,6569.366000000,6452.366000000,4135.034000000,4060.971000000,12670.411000000,12406.211000000,2311.000000000,2248.100000000,12147.678000000,11955.478000000,2464.662000000,2390.076000000,36.952000000,35.800000000,1624.385000000,1610.585000000,2736.965000000,2701.524000000,2080.886000000,2023.514000000,5041.054000000,4975.221000000,2302.825000000,2223.741000000,3239.385000000,3192.122000000,523.816000000,516.448000000,5361.114000000,5231.501000000,149.718000000,143.698000000,5205.574000000,5147.820000000,162.374000000,160.768000000,7811.245000000,7652.045000000,671.825000000,658.425000000,3407.520000000,3359.320000000,1891.938000000,1846.138000000
02/06/2018 24,02/07/2018 05,1043.115000000,1026.880000000,73.581000000,72.354000000,5027.539000000,4902.439000000,3369.876000000,3287.376000000,831.294000000,815.294000000,6859.909000000,6682.709000000,6314.823000000,6199.623000000,3837.728000000,3782.475000000,11987.563000000,11723.063000000,2214.000000000,2153.000000000,11635.118000000,11449.118000000,2362.665000000,2291.967000000,36.060000000,35.000000000,1539.901000000,1526.401000000,2539.937000000,2513.651000000,1967.606000000,1918.963000000,4733.795000000,4682.061000000,2138.556000000,2072.553000000,3194.380000000,3155.286000000,498.982000000,492.965000000,5148.264000000,5038.288000000,138.721000000,133.405000000,4867.212000000,4828.385000000,147.840000000,146.683000000,7428.624000000,7284.624000000,637.659000000,626.059000000,3230.329000000,3184.929000000,1757.409000000,1715.609000000
02/07/2018 01,02/07/2018 06,1003.946000000,985.435000000,70.764000000,69.440000000,4854.942000000,4735.242000000,3285.327000000,3208.627000000,818.920000000,803.520000000,6633.143000000,6462.243000000,6189.339000000,6078.039000000,3806.188000000,3746.997000000,11401.771000000,11141.171000000,2133.000000000,2073.200000000,11243.798000000,11070.998000000,2311.979000000,2240.135000000,35.513000000,34.400000000,1492.307000000,1479.407000000,2403.824000000,2375.730000000,1912.532000000,1860.780000000,4552.384000000,4496.125000000,2112.962000000,2040.010000000,2910.165000000,2868.839000000,486.767000000,480.152000000,4997.247000000,4882.424000000,130.767000000,127.584000000,4638.113000000,4593.241000000,137.786000000,136.561000000,7131.432000000,6996.932000000,618.883000000,607.783000000,3103.411000000,3060.211000000,1760.164000000,1720.664000000
02/07/2018 02,02/07/2018 07,978.924000000,960.446000000,68.886000000,67.472000000,4775.645000000,4669.945000000,3355.671000000,3284.471000000,808.879000000,795.279000000,6490.370000000,6340.570000000,6073.765000000,5975.865000000,3732.271000000,3672.661000000,11012.846000000,10765.346000000,2096.000000000,2041.100000000,11070.413000000,10912.613000000,2297.581000000,2226.285000000,35.815000000,34.700000000,1467.805000000,1455.505000000,2354.135000000,2326.700000000,1892.343000000,1839.381000000,4452.302000000,4397.069000000,2045.081000000,1971.402000000,2845.977000000,2806.989000000,470.664000000,464.438000000,4921.221000000,4798.672000000,128.193000000,125.523000000,4519.144000000,4475.809000000,133.427000000,132.226000000,7006.181000000,6878.981000000,617.910000000,607.410000000,3026.343000000,2985.743000000,1677.300000000,1639.600000000
02/07/2018 03,02/07/2018 08,968.187000000,950.705000000,68.203000000,66.859000000,4794.831000000,4693.831000000,3342.409000000,3276.009000000,804.679000000,791.779000000,6541.329000000,6400.129000000,6038.765000000,5944.965000000,3655.022000000,3599.490000000,10804.858000000,10559.358000000,2080.000000000,2026.000000000,11019.828000000,10867.328000000,2283.947000000,2215.729000000,34.574000000,33.500000000,1455.239000000,1443.239000000,2335.565000000,2310.687000000,1879.366000000,1827.789000000,4408.753000000,4358.220000000,2036.084000000,1962.316000000,2818.195000000,2782.783000000,456.637000000,451.134000000,4894.128000000,4776.248000000,127.462000000,124.919000000,4459.572000000,4421.383000000,131.255000000,130.193000000,6980.226000000,6854.926000000,616.625000000,606.225000000,3018.730000000,2978.530000000,1628.617000000,1591.117000000
