LSE InSchedule and NSPL Activity Summary
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 11:59:37 AM
Start Month:,"February, 2018",End Month:,"February, 2018"
4000.01,4000.02,4000.03,3002.01,3002.02,4000.07
Customer ID,Customer Code,Month,InSchedule Load In Multiple Zones (Y/N),NSPL In Multiple Zones (Y/N),Version
33284,SORAOH,"February, 2018",N,N,20180201.000
30999,SORCCE,"February, 2018",,N,20180201.000
38709,SORCDP,"February, 2018",Y,Y,20180201.000
33662,SORCME,"February, 2018",N,N,20180201.000
31000,SORCOE,"February, 2018",N,N,20180201.000
30403,SORCPG,"February, 2018",Y,Y,20180201.000
33663,SORCPN,"February, 2018",N,N,20180201.000
33664,SORCPP,"February, 2018",N,N,20180201.000
31001,SORCTE,"February, 2018",,N,20180201.000
33665,SORCWP,"February, 2018",N,N,20180201.000
31419,SORDAY,"February, 2018",N,N,20180201.000
30925,SORDEO,"February, 2018",N,N,20180201.000
11994,SPARKE,"February, 2018",N,N,20180201.000
17385,SPARKP,"February, 2018",N,N,20180201.000
20437,SPRKCE,"February, 2018",N,N,20180201.000
19853,SPRKPE,"February, 2018",N,N,20180201.000
21462,SPRKPS,"February, 2018",N,N,20180201.000
26523,STADEO,"February, 2018",N,N,20180201.000
17967,STARPA,"February, 2018",Y,Y,20180201.000
43204,STARPP,"February, 2018",N,,20180201.000
39178,STRMDE,"February, 2018",N,N,20180201.000
33218,SUERAO,"February, 2018",N,N,20180201.000
21255,SUERCE,"February, 2018",,N,20180201.000
27046,SUERDK,"February, 2018",N,N,20180201.000
22138,SUERES,"February, 2018",Y,Y,20180201.000
18234,SUERET,"February, 2018",Y,Y,20180201.000
18235,SUERMW,"February, 2018",Y,Y,20180201.000
21256,SUEROE,"February, 2018",,N,20180201.000
35739,SUERP1,"February, 2018",N,,20180201.000
36045,SUERPC,"February, 2018",,N,20180201.000
36043,SUERPO,"February, 2018",,N,20180201.000
21082,SUERS1,"February, 2018",,N,20180201.000
21083,SUERS2,"February, 2018",,N,20180201.000
21084,SUERS3,"February, 2018",N,,20180201.000
27044,SUERS5,"February, 2018",N,N,20180201.000
31196,SUERS6,"February, 2018",N,,20180201.000
21258,SUERTE,"February, 2018",,N,20180201.000
33217,SUESAO,"February, 2018",N,N,20180201.000
24887,SUESCE,"February, 2018",,N,20180201.000
27045,SUESDK,"February, 2018",N,N,20180201.000
32983,SUESDY,"February, 2018",N,N,20180201.000
22248,SUESMW,"February, 2018",Y,Y,20180201.000
24885,SUESOE,"February, 2018",,N,20180201.000
24886,SUESTE,"February, 2018",,N,20180201.000
39621,SWEAEP,"February, 2018",N,N,20180201.000
39933,SWECOE,"February, 2018",,N,20180201.000
41703,SWEDAY,"February, 2018",N,N,20180201.000
39622,SWEDEO,"February, 2018",N,N,20180201.000
42174,SWEFEO,"February, 2018",N,,20180201.000
40191,SWEOE,"February, 2018",,N,20180201.000
39624,SWETOE,"February, 2018",,N,20180201.000
26887,SWTCHE,"February, 2018",N,N,20180201.000
30654,SWTDAY,"February, 2018",N,N,20180201.000
29764,SWTDEO,"February, 2018",N,N,20180201.000
312,TCANPM,"February, 2018",Y,Y,20180201.000
33122,TCMETC,"February, 2018",N,N,20180201.000
34783,TCMETR,"February, 2018",N,N,20180201.000
33988,TCPBGE,"February, 2018",N,N,20180201.000
34175,TCPDPL,"February, 2018",N,N,20180201.000
32955,TCPDSR,"February, 2018",N,N,20180201.000
27206,TCPFRA,"February, 2018",N,N,20180201.000
29653,TCPPMB,"February, 2018",N,N,20180201.000
41665,TDQ2DS,"February, 2018",N,,20180201.000
41664,TDQ3DS,"February, 2018",N,,20180201.000
41405,TEDEOH,"February, 2018",N,N,20180201.000
39323,TEFCEI,"February, 2018",,N,20180201.000
39324,TEFOHE,"February, 2018",,N,20180201.000
39325,TEFTED,"February, 2018",,N,20180201.000
39305,TELAEP,"February, 2018",N,N,20180201.000
42964,TELEDA,"February, 2018",N,N,20180201.000
39306,TELEFE,"February, 2018",N,,20180201.000
32235,TITNCE,"February, 2018",,N,20180201.000
32236,TITNFE,"February, 2018",N,,20180201.000
32237,TITNOE,"February, 2018",,N,20180201.000
32234,TITNTE,"February, 2018",,N,20180201.000
12171,TPSDPL,"February, 2018",N,N,20180201.000
41403,TPWPPC,"February, 2018",N,N,20180201.000
33587,TRIDNT,"February, 2018",Y,Y,20180201.000
16941,TRIEGL,"February, 2018",Y,Y,20180201.000
18136,TRUUPA,"February, 2018",N,N,20180201.000
33230,TSEAOH,"February, 2018",N,N,20180201.000
33659,TSECEI,"February, 2018",,N,20180201.000
36068,TSEFOH,"February, 2018",N,,20180201.000
33655,TSEMED,"February, 2018",N,N,20180201.000
33660,TSEOE,"February, 2018",,N,20180201.000
33656,TSEPEN,"February, 2018",N,N,20180201.000
33657,TSEPP,"February, 2018",N,N,20180201.000
33661,TSETE,"February, 2018",,N,20180201.000
33658,TSEWPP,"February, 2018",N,N,20180201.000
31366,TTNAEP,"February, 2018",N,N,20180201.000
31367,TTNDAY,"February, 2018",N,N,20180201.000
31836,TTNDEO,"February, 2018",N,N,20180201.000
39083,TWNPE,"February, 2018",N,N,20180201.000
33494,TXRAEP,"February, 2018",N,N,20180201.000
24944,TXRAP,"February, 2018",,N,20180201.000
24945,TXRAWP,"February, 2018",,N,20180201.000
24425,TXRCEI,"February, 2018",,N,20180201.000
33496,TXRDAY,"February, 2018",N,N,20180201.000
33495,TXRDUK,"February, 2018",N,N,20180201.000
19851,TXRETL,"February, 2018",Y,Y,20180201.000
36185,TXRFEO,"February, 2018",N,,20180201.000
24426,TXROE,"February, 2018",,N,20180201.000
24427,TXRTE,"February, 2018",,N,20180201.000
13,UGI-UI,"February, 2018",N,N,20180201.000
1885,UGIES,"February, 2018",Y,Y,20180201.000
12319,UGIES2,"February, 2018",,N,20180201.000
31175,VEPACE,"February, 2018",,N,20180201.000
30947,VEPADK,"February, 2018",N,N,20180201.000
31174,VEPAOE,"February, 2018",,N,20180201.000
31177,VEPATE,"February, 2018",,N,20180201.000
32470,VEPDAY,"February, 2018",N,N,20180201.000
31176,VEPMET,"February, 2018",N,N,20180201.000
44104,VIDUQR,"February, 2018",N,,20180201.000
44485,VIMETC,"February, 2018",N,N,20180201.000
44486,VIPENC,"February, 2018",N,N,20180201.000
44105,VIPFRA,"February, 2018",N,N,20180201.000
38483,VISAOH,"February, 2018",N,N,20180201.000
38486,VISCED,"February, 2018",N,N,20180201.000
38506,VISDLC,"February, 2018",N,N,20180201.000
38487,VISDUK,"February, 2018",N,N,20180201.000
38485,VISFCE,"February, 2018",,N,20180201.000
38505,VISFME,"February, 2018",N,N,20180201.000
38484,VISFOE,"February, 2018",N,N,20180201.000
38503,VISFPN,"February, 2018",N,N,20180201.000
38491,VISFTE,"February, 2018",,N,20180201.000
38504,VISFWP,"February, 2018",N,N,20180201.000
38489,VISPE,"February, 2018",N,N,20180201.000
38490,VISPPL,"February, 2018",N,N,20180201.000
41463,VITBGE,"February, 2018",N,N,20180201.000
42415,VITDUQ,"February, 2018",N,,20180201.000
42416,VITPMD,"February, 2018",N,N,20180201.000
614,VMEU,"February, 2018",N,N,20180201.000
33711,VOLFCI,"February, 2018",,N,20180201.000
35983,VOLFEO,"February, 2018",N,,20180201.000
33710,VOLFOE,"February, 2018",,N,20180201.000
32922,VOLNTR,"February, 2018",N,N,20180201.000
33210,VRDAOH,"February, 2018",N,N,20180201.000
35963,VRDFEO,"February, 2018",N,,20180201.000
39423,VRDPEN,"February, 2018",N,N,20180201.000
12225,WELLSB,"February, 2018",N,,20180201.000
615,WGES,"February, 2018",N,N,20180201.000
9562,WGESA,"February, 2018",Y,Y,20180201.000
9563,WGESB,"February, 2018",Y,Y,20180201.000
10692,WGESC,"February, 2018",N,N,20180201.000
10693,WGESD,"February, 2018",Y,Y,20180201.000
10694,WGESE,"February, 2018",N,N,20180201.000
26333,WGESG,"February, 2018",Y,Y,20180201.000
26334,WGESH,"February, 2018",N,N,20180201.000
26335,WGESJ,"February, 2018",N,N,20180201.000
24883,WGESPA,"February, 2018",,N,20180201.000
30189,WGESPP,"February, 2018",N,N,20180201.000
43085,WPSCMW,"February, 2018",N,N,20180201.000
11872,WPSESR,"February, 2018",N,N,20180201.000
27105,WRESAE,"February, 2018",N,N,20180201.000
26510,WRESCE,"February, 2018",,N,20180201.000
27104,WRESDU,"February, 2018",N,N,20180201.000
26512,WRESOE,"February, 2018",,N,20180201.000
26509,WRESOH,"February, 2018",N,,20180201.000
26511,WRESTE,"February, 2018",,N,20180201.000
10935,WVSDI,"February, 2018",N,N,20180201.000
24063,XLONOE,"February, 2018",,N,20180201.000
18047,XLONSU,"February, 2018",N,N,20180201.000
24064,XLONTE,"February, 2018",,N,20180201.000
End of Report
