Report Version Availability
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:07 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.82,4001.01,4001.02,4000.07,4000.83,4000.84,4000.81
Report Name,Start Date,End Date,Version,Version Timestamp (EPT),Published Status,Report Version Comments
Fuel Cost Policy Penalty Charge Details,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Charge Details,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Charge Details,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Charge Details,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Charge Details,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:14:41,Available,
Fuel Cost Policy Penalty Charge Details,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Charge Details,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Charge Details,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Charge Details,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Charge Details,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:14:44,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Fuel Cost Policy Penalty Credit Allocation Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Generation Deactivation Charge Summary,02/01/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Generation Deactivation Refund Charge Summary,02/01/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:31:02,Available,
Generator Credit Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Credit Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:07:31,Available,
Generator LMP Charges,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator LMP Charges,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:31:03,Available,
Generator Portfolio Credit Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Generator Portfolio Credit Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/23/2018,02/23/2018,20180301.002,03/15/2018 13:07:44,Available,
Hourly Load Data,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Load Data,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/01/2018,02/01/2018,20180301.001,03/15/2018 12:20:21,Available,
Hourly Transmission Congestion Credits,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/02/2018,02/02/2018,20180301.001,03/15/2018 12:25:08,Available,
Hourly Transmission Congestion Credits,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/03/2018,02/03/2018,20180301.001,03/15/2018 12:27:33,Available,
Hourly Transmission Congestion Credits,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/04/2018,02/04/2018,20180301.001,03/15/2018 12:27:33,Available,
Hourly Transmission Congestion Credits,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/05/2018,02/05/2018,20180301.001,03/15/2018 12:29:34,Available,
Hourly Transmission Congestion Credits,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/06/2018,02/06/2018,20180301.001,03/15/2018 12:34:18,Available,
Hourly Transmission Congestion Credits,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/07/2018,02/07/2018,20180301.001,03/15/2018 12:34:18,Available,
Hourly Transmission Congestion Credits,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/08/2018,02/08/2018,20180301.001,03/15/2018 12:36:43,Available,
Hourly Transmission Congestion Credits,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/09/2018,02/09/2018,20180301.001,03/15/2018 12:38:47,Available,
Hourly Transmission Congestion Credits,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Hourly Transmission Congestion Credits,02/10/2018,02/10/2018,20180301.001,03/15/2018 12:43:29,Available,
