Spot Market Energy Charge Summary
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:27 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.01,4000.02,4000.05,4000.06,3000.28,3000.01,1200.01,3000.29,3000.30,3000.02,1205.01,4000.07
Customer ID,Customer Code,EPT Hour Ending,GMT Hour Ending,DA Net Interchange (MWh),DA PJM Energy Price ($/MWh),DA Spot Market Energy Charge ($),RT Net Interchange (MWh),Bal Net Interchange (MWh),RT PJM Energy Price ($/MWh),Bal Spot Market Energy Charge ($),Version
38738,TIDALE,02/05/2018 03,02/05/2018 08,-35.000,23.53,-823.55,-70.000,-35.000,21.77,-761.95,20180201.000
38738,TIDALE,02/05/2018 04,02/05/2018 09,-35.000,23.60,-826.00,-70.000,-35.000,21.89,-766.15,20180201.000
38738,TIDALE,02/05/2018 05,02/05/2018 10,-35.000,24.16,-845.60,-70.000,-35.000,22.75,-796.25,20180201.000
38738,TIDALE,02/05/2018 06,02/05/2018 11,-35.000,28.72,-1005.20,-70.000,-35.000,26.92,-942.20,20180201.000
38738,TIDALE,02/05/2018 07,02/05/2018 12,-35.000,40.03,-1401.05,-70.000,-35.000,34.61,-1211.35,20180201.000
38738,TIDALE,02/05/2018 08,02/05/2018 13,-35.000,44.30,-1550.50,-70.000,-35.000,35.05,-1226.75,20180201.000
38738,TIDALE,02/05/2018 09,02/05/2018 14,-35.000,39.31,-1375.85,-70.000,-35.000,29.66,-1038.10,20180201.000
38738,TIDALE,02/05/2018 10,02/05/2018 15,-35.000,38.90,-1361.50,-70.000,-35.000,28.03,-981.05,20180201.000
38738,TIDALE,02/05/2018 11,02/05/2018 16,-35.000,37.55,-1314.25,-70.000,-35.000,29.26,-1024.10,20180201.000
38738,TIDALE,02/05/2018 12,02/05/2018 17,-35.000,35.18,-1231.30,-70.000,-35.000,26.36,-922.60,20180201.000
38738,TIDALE,02/05/2018 13,02/05/2018 18,-35.000,31.77,-1111.95,-70.000,-35.000,25.93,-907.55,20180201.000
