Published Report Versions
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:15 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.82,4001.01,4001.02,4000.07,4000.83,4000.81
Report Name,Start Date,End Date,Version,Version Timestamp (EPT),Report Version Comments
Day-Ahead Scheduling Reserve Summary,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/29/2018,01/29/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/30/2018,01/30/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Scheduling Reserve Summary,01/31/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/01/2018,01/01/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/02/2018,01/02/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/03/2018,01/03/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/04/2018,01/04/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/05/2018,01/05/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/06/2018,01/06/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/07/2018,01/07/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/29/2018,01/29/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/30/2018,01/30/2018,20180101.000,02/07/2018 09:00:03,
Day-Ahead Transmission Service Usage,01/31/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,02/01/2017,02/28/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,04/01/2017,04/30/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,05/01/2017,05/31/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,06/01/2017,06/30/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,07/01/2017,07/31/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,08/01/2017,08/31/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,09/01/2017,09/30/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,10/01/2017,10/31/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,11/01/2017,11/30/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,12/01/2017,12/31/2017,20180101.000,02/07/2018 09:00:03,
Deferred Tax Adjustment Charge Summary,01/01/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/01/2018,01/01/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/02/2018,01/02/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/03/2018,01/03/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/04/2018,01/04/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/05/2018,01/05/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/06/2018,01/06/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/07/2018,01/07/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/29/2018,01/29/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/30/2018,01/30/2018,20180101.000,02/07/2018 09:00:03,
Deficiency Credit Summary,01/31/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/01/2018,01/01/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/02/2018,01/02/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/03/2018,01/03/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/04/2018,01/04/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/05/2018,01/05/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/06/2018,01/06/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/07/2018,01/07/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/29/2018,01/29/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/30/2018,01/30/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Charges and Credits,01/31/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Demand Resource and ILR Compliance Penalty Residual Credit Summary,01/01/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Economic Load Response Zonal Charge Allocations,12/01/2017,12/31/2017,20180101.000,02/07/2018 09:00:03,
Economic Load Response Zonal Charge Allocations,01/01/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,12/01/2017,12/01/2017,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/01/2018,01/01/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/02/2018,01/02/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/03/2018,01/03/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/04/2018,01/04/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/05/2018,01/05/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/06/2018,01/06/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/07/2018,01/07/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/29/2018,01/29/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/30/2018,01/30/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Charge and Credit Allocation Summary,01/31/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,12/01/2017,12/01/2017,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/01/2018,01/01/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/02/2018,01/02/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/03/2018,01/03/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/04/2018,01/04/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/05/2018,01/05/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/06/2018,01/06/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/07/2018,01/07/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/11/2018,01/11/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/12/2018,01/12/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/13/2018,01/13/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/14/2018,01/14/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/15/2018,01/15/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/16/2018,01/16/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/17/2018,01/17/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/18/2018,01/18/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/19/2018,01/19/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/20/2018,01/20/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/21/2018,01/21/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/22/2018,01/22/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/23/2018,01/23/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/24/2018,01/24/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/25/2018,01/25/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/26/2018,01/26/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/27/2018,01/27/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/28/2018,01/28/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/29/2018,01/29/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/30/2018,01/30/2018,20180101.000,02/07/2018 09:00:03,
Emergency Energy Transactions,01/31/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Emergency Load Response Allocation Summary,12/01/2017,12/31/2017,20180101.000,02/07/2018 09:00:03,
Emergency Load Response Allocation Summary,01/01/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Emergency Load Response Credit,12/01/2017,12/31/2017,20180101.000,02/07/2018 09:00:03,
Emergency Load Response Credit,01/01/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Energy & Inadvertent Load Reconciliation Charge Summary,01/01/2018,01/31/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,12/01/2017,12/01/2017,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/01/2018,01/01/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/02/2018,01/02/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/03/2018,01/03/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/04/2018,01/04/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/05/2018,01/05/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/06/2018,01/06/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/07/2018,01/07/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/08/2018,01/08/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/09/2018,01/09/2018,20180101.000,02/07/2018 09:00:03,
Explicit Congestion Charges,01/10/2018,01/10/2018,20180101.000,02/07/2018 09:00:03,
